Date,Region,Class,Commodity,Variety,Unit,Number of Stores,Weighted Avg Price,Month,AvgTempC,AvgTempF,AvgPrecipitation,AvgPressure
2022-04-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,111,1.06,,,,,
2022-05-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,12,5.59,May,15,59,0,1024.25
2022-05-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,12,1.79,May,15,58,0,1025.375
2022-06-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,139,2.11,Jun,19,65,0.1875,1005.75
2022-07-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,7,2.99,Jul,21,70,0,1030.75
2022-07-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,119,1.74,Jul,21,69,0,1023.375
2022-07-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,108,1.97,Jul,19,65,0.025,1019.875
2022-08-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,12,1.69,Aug,25,78,0,1017.875
2022-08-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,45,0.99,Aug,21,70,0.075,1014.25
2022-09-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,164,2.51,Sep,20,68,0.2875,1010.375
2022-09-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,118,2.58,Sep,16,62,0.075,1004.5
2022-09-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,13,4.49,Sep,16,62,0.075,1004.5
2022-09-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,10,2,Sep,16,61,0.1875,1016.125
2022-09-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,19,2.49,,,,,
2022-09-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,12,4.49,,,,,
2022-10-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,10,1.67,Oct,15,59,0,1020.375
2022-10-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,59,2.16,Oct,13,56,0.0625,1012.25
2022-10-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,12,3.99,Oct,13,56,0.0625,1012.25
2022-10-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,24,1.99,Oct,15,59,0.25,1002.625
2022-10-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,3,5.68,Oct,15,59,0.25,1002.625
2022-11-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,73,1.95,Nov,10,49,0.025,1008.125
2022-11-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,81,4.98,Nov,10,49,0.025,1008.125
2022-11-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,41,2.46,Nov,13,56,0,1026.25
2022-11-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,137,0.98,Nov,9,47,0.0375,1006.625
2022-11-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,72,1.6,Nov,9,48,0,1014.75
2022-12-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,14,1.99,Dec,6,43,0.025,1027.125
2022-12-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,321,2.47,Dec,0,32,0,1010.625
2022-12-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,50,2.34,Dec,-1,31,0,1020
2022-12-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,34,2.5,Dec,11,51,0.55,1000.75
2022-12-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,23,1.93,,,,,
2022-12-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,59,3.99,,,,,
2023-01-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,192,2.58,Jan,9,48,0.075,1016.875
2023-01-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,298,3.51,Jan,9,48,0.075,1016.875
2023-01-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,29,2.33,Jan,8,46,0,1010.875
2023-01-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,5,3.5,Jan,8,46,0,1010.875
2023-01-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,322,1.87,Jan,2,35,0,1021.875
2023-01-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,139,2.43,Jan,4,40,0,1030.75
2023-02-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,302,2.5,Feb,9,48,0,1031.375
2023-02-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,282,2.57,Feb,4,40,0,1037
2023-02-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,316,2.38,Feb,12,53,0,1022.125
2023-02-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,27,1.53,Feb,5,42,0,1016.875
2023-02-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,249,4.75,Feb,5,42,0,1016.875
2023-03-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,315,2.56,Mar,6,42,0,1028
2023-03-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,263,4.43,Mar,6,42,0,1028
2023-03-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,133,1.95,Mar,5,41,0.0875,993.125
2023-03-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,190,4.99,Mar,5,41,0.0875,993.125
2023-03-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,42,0.99,Mar,11,51,0.55,1003.875
2023-03-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,573,2.35,Mar,10,51,0.7125,997.75
2023-03-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,204,2.19,,,,,
2023-03-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,59,3.99,,,,,
2023-04-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,484,2.32,Apr,9,49,0.0125,1021.75
2023-04-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,175,1.72,Apr,8,47,0.2375,1010.125
2023-04-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,67,2.1,Apr,9,48,0.2875,1012.5
2023-04-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,59,3.99,Apr,9,48,0.2875,1012.5
2023-04-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,53,0.89,Apr,14,57,0.1375,1012.125
2023-05-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,73,0.99,May,11,51,0.05,1020.25
2023-05-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,133,1.95,May,12,54,0,1032
2023-06-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,11,0.99,Jun,13,55,0,1024.75
2023-06-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,7,1.79,Jun,18,64,0,1014.625
2023-06-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,59,2.99,Jun,20,68,0,1020.25
2023-06-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,140,1.94,Jun,21,70,0,1023.125
2023-06-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,144,1.88,,,,,
2023-07-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,42,0.99,Jul,17,63,0.425,1010
2023-07-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,66,2.99,Jul,17,63,0.425,1010
2023-07-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,15,1.3,Jul,17,63,0.025,1013.25
2023-07-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,175,1.72,Jul,19,66,0.025,1005.75
2023-08-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,7,1.79,Aug,20,69,0.025,1017.75
2023-08-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,27,1.99,Aug,19,66,0.3625,1013.25
2023-08-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,7,1.79,Aug,18,64,0.075,1009.75
2023-09-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,WHITE,2 lb bag,133,1.95,Sep,18,65,0,1010.25
