Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,AvgTempC,AvgTempF,AvgPrecipitation,AvgPressure
2021-11-05,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,3,0.98,11.748768472906404,53.142099280030315,0.08722053808260705,1015.2335638499432
2021-11-12,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,74,0.49,11.746409674981104,53.13756613756614,0.0870134164777022,1015.2529289493575
2021-12-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,3,0.98,11.698353293413174,53.05127245508982,0.08708832335329342,1015.2211358532934
2021-12-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,12,1.29,11.698353293413174,53.05127245508982,0.08708832335329342,1015.2211358532934
2022-02-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,45,1.29,11.587394650054966,52.852693294246976,0.08629076584829608,1015.3973983144009
2022-04-15,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.79,11.521333811401936,52.734313373969165,0.08631678020795984,1015.4604697024023
2022-05-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,57,0.79,11.526110124333925,52.743516873889874,0.0858126110124334,1015.4976021314387
2022-05-20,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,44,0.59,11.538625088589653,52.76541459957477,0.08587880935506732,1015.5051824946846
2022-06-24,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,1,0.79,11.593552908199019,52.865451997196914,0.0858707077785564,1015.520497547302
2022-07-01,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,82,0.7,11.602308499475342,52.88002798181182,0.08575113676110527,1015.517313746065
2022-07-08,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,75,1.23,11.619678995115143,52.91102581995813,0.08554605722260991,1015.5392096999302
2022-07-15,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,203,1.26,11.646014618865298,52.95892794987817,0.08534632788026453,1015.5603028193526
2022-07-22,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,250,1.17,11.676388888888889,53.013888888888886,0.08520399305555555,1015.5685329861111
2022-07-29,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,57,0.79,11.693347193347194,53.044352044352046,0.08507016632016631,1015.5696465696466
2022-08-05,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,150,1.49,11.71082670356278,53.07471463161536,0.08494465582843307,1015.5714718090626
2022-08-12,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,349,0.96,11.736369910282955,53.121463077984814,0.08473947550034507,1015.5918305728088
2022-08-19,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,45,1.55,11.762822719449225,53.1697074010327,0.08484939759036145,1015.5789156626506
2022-09-09,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,41,1.92,11.808416010947656,53.2524803284297,0.08520783441669517,1015.5676530961341
2022-09-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,57,0.69,11.828736806264896,53.288729996595166,0.08521876064010896,1015.5760554988083
2022-09-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,46,0.69,11.829027872195786,53.2899388171312,0.08512491502379334,1015.5629248810333
2022-10-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,81,1.99,11.836215666327568,53.302814513394374,0.08574092912851813,1015.5660393353679
2022-10-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,10,1.28,11.837280108254397,53.30581867388363,0.08562246278755074,1015.5762855209742
2022-10-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,201,0.78,11.84306446169423,53.316571042861966,0.08604876814039825,1015.5694819439757
2022-10-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,8,1.49,11.84306446169423,53.316571042861966,0.08604876814039825,1015.5694819439757
2022-10-28,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,261,1.24,11.852188552188553,53.33198653198653,0.08619949494949494,1015.5565656565657
2022-10-28,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,8,1.49,11.852188552188553,53.33198653198653,0.08619949494949494,1015.5565656565657
2022-11-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.79,11.852733981885274,53.33277423683328,0.08688778933243878,1015.5379067427037
2022-11-25,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,245,1.09,11.842070116861436,53.313188647746244,0.08738313856427378,1015.4910684474123
2022-12-02,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,390,1.04,11.836,53.302,0.08738333333333333,1015.4989583333333
2022-12-09,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,298,1.0,11.81609577652145,53.267043565014966,0.08719238443631526,1015.505736614566
2022-12-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,245,1.09,11.77788811651771,53.199602780536246,0.08723932472691162,1015.4824147633234
2022-12-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,273,1.15,11.77230667547918,53.19001982815598,0.08724801718440185,1015.4769497686715
2023-01-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,0.59,11.768799472295514,53.18271767810026,0.08729798812664907,1015.4787681398417
2023-01-06,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,16,1.29,11.768799472295514,53.18271767810026,0.08729798812664907,1015.4787681398417
2023-01-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.79,11.761105626850938,53.16880552813426,0.08740539651201053,1015.4553307008885
2023-01-13,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,8,1.29,11.761105626850938,53.16880552813426,0.08740539651201053,1015.4553307008885
2023-01-27,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,65,0.99,11.719947592531936,53.094333442515556,0.08747952833278742,1015.4625777923354
2023-02-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,80,1.0,11.696801566579634,53.05319843342036,0.08716546997389034,1015.5307604438642
2023-02-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,8,0.99,11.696801566579634,53.05319843342036,0.08716546997389034,1015.5307604438642
2023-02-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,14,0.79,11.689026375773365,53.03940084662976,0.08702377075871051,1015.5614620644741
2023-03-03,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.66677471636953,52.99967585089141,0.086677471636953,1015.5972042139384
2023-03-10,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.651034928848642,52.971216041397156,0.08760106727037514,1015.5709492238034
2023-03-17,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.64246531139077,52.95514682155534,0.08826637625040336,1015.5462245885769
2023-03-24,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.639729555698647,52.95106245975531,0.0889045396007727,1015.527084674823
2023-03-24,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,53,1.69,11.639729555698647,52.95106245975531,0.0889045396007727,1015.527084674823
2023-03-31,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.634405144694533,52.94147909967845,0.08885852090032155,1015.5258038585209
2023-03-31,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,44,1.28,11.634405144694533,52.94147909967845,0.08885852090032155,1015.5258038585209
2023-04-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.626243182547322,52.9265319217196,0.08889958293230671,1015.5399823548283
2023-04-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.620358514724712,52.916453265044815,0.08920854673495518,1015.5304497439181
2023-04-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,11,0.99,11.614819546470777,52.906739061002874,0.08919674225487065,1015.5458320025551
2023-05-19,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,7,0.69,11.614824200190053,52.90750712701932,0.09007760532150776,1015.5667168197656
2023-06-23,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,243,0.98,11.665725932894324,53.000940733772346,0.0898283160865475,1015.6173173408592
2023-06-30,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,37,0.86,11.679711959924859,53.025673137132124,0.08970726361928616,1015.6227692548529
2023-07-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,9,1.08,11.692283661355827,53.048422368009994,0.0897297719462668,1015.6154717275851
2023-07-07,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,Y,,per pound,61,1.99,11.692283661355827,53.048422368009994,0.0897297719462668,1015.6154717275851
2023-07-14,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,203,0.96,11.708229426433915,53.077306733167084,0.08972490648379051,1015.6121804862843
2023-07-21,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,7,0.99,11.72130637636081,53.10108864696734,0.08957231726283049,1015.6060653188181
2023-07-28,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,31,0.74,11.73308504034761,53.12290502793296,0.08977731222842954,1015.5889199255121
2023-08-11,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,96,0.89,11.751314568512218,53.155892360037114,0.09038431797092483,1015.57601299103
2023-08-18,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,266,0.85,11.766358024691359,53.18364197530864,0.0904050925925926,1015.5760416666667
2023-09-01,NATIONAL,VEGETABLES,CABBAGE,RED TYPE,,,per pound,64,1.05,11.788988003691172,53.22454629344817,0.09053368194401722,1015.5727852968317
