Date,Region,Class,Commodity,Variety,Unit,Number of Stores,Weighted Avg Price,Month,AvgTempC,AvgTempF,AvgPrecipitation,AvgPressure
2020-10-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,509,1.8,Oct,13,55,0.025,1009
2020-10-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,286,1.93,,,,,
2020-11-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,565,1.79,Nov,8,47,0,1029.5
2020-11-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,295,1.4,Nov,12,53,0,1013.75
2020-11-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,26,1.5,Nov,6,42,0.025,1033.875
2020-11-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,11,2.99,Nov,6,42,0.025,1033.875
2020-11-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,8,1.49,Nov,5,42,0,1018.875
2020-12-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,453,1.57,Dec,4,39,0.375,978.375
2020-12-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,7,3.99,Dec,4,39,0.375,978.375
2020-12-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,150,1.43,Dec,8,47,0.275,987.875
2020-12-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,34,1.99,Dec,10,50,0.15,1010.5
2020-12-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,7,3.99,Dec,10,50,0.15,1010.5
2021-01-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,91,1.83,Jan,1,34,0.025,1012
2021-01-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,116,1.7,Jan,1,34,0,1017.625
2021-01-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,127,3.99,Jan,1,34,0,1017.625
2021-01-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,257,1.97,Jan,2,36,0,1028.375
2021-01-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,248,1.49,Jan,4,39,0.025,991.25
2021-01-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,50,1.79,Jan,4,39,0.025,991.25
2021-01-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,65,1.27,,,,,
2021-02-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,71,1.18,Feb,7,45,0.075,1008.375
2021-02-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,2.99,Feb,7,45,0.075,1008.375
2021-02-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,193,2.37,Feb,-1,29,0,1029
2021-02-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,164,2.95,Feb,-1,29,0,1029
2021-02-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,78,1.38,Feb,7,45,0,1007.875
2021-02-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,275,1.94,Feb,8,47,0,1036.5
2021-03-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,433,1.72,Mar,4,40,0,1031.5
2021-03-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,184,1.73,Mar,7,45,0.0125,1003.75
2021-03-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,1.5,Mar,8,46,0,1028.125
2021-03-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,221,2.72,Mar,8,46,0,1028.125
2021-03-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,117,1.55,Mar,8,47,0.1125,1009.25
2021-03-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,28,3.99,Mar,8,47,0.1125,1009.25
2021-04-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,32,2.05,Apr,7,45,0,1029.5
2021-04-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,430,1.99,Apr,8,46,0.05,1013.25
2021-04-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,177,3.37,Apr,8,46,0.05,1013.25
2021-04-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,493,1.8,Apr,7,44,0,1031.625
2021-04-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,11,1.56,Apr,9,49,0,1030.75
2021-04-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,425,1.81,,,,,
2021-04-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,3.49,,,,,
2021-05-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,29,1.47,May,10,49,0,1012.625
2021-05-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,96,2.36,May,10,50,0,1008.875
2021-05-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,1.48,May,10,51,0.175,999.375
2021-05-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,267,1.97,May,15,59,0,1024.25
2021-05-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,221,2.72,May,15,59,0,1024.25
2021-06-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,9,1.5,Jun,15,60,0.375,1024.25
2021-06-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,15,0.99,Jun,20,68,0,1020.5
2021-06-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,216,2.99,Jun,13,55,2.5375,1013.5
2021-06-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,17,1.5,Jun,17,63,0.1,1020.25
2021-07-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Jul,18,65,0.0125,1018.75
2021-07-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,191,2.87,Jul,19,65,0.0125,1019.125
2021-07-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,485,2.19,Jul,19,66,0,1026.875
2021-07-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,95,2.46,Jul,19,67,0,1016
2021-08-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Aug,17,63,0.05,1000.875
2021-08-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,78,2.99,Aug,19,65,0,1020.75
2021-08-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,190,2.38,Aug,19,66,0,1015.75
2021-08-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,95,2.46,Aug,19,66,0,1015.75
2021-08-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,304,1.55,Aug,16,61,0,1023.875
2021-09-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,62,1.21,Sep,17,62,0,1021.75
2021-09-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Sep,17,62,0,1021.75
2021-09-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,40,1.89,Sep,19,67,0.125,1011.875
2021-09-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,86,2.99,Sep,17,63,0,1013
2021-09-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Sep,17,63,0,1013
2021-09-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,56,1.71,Sep,18,64,0,1016
2021-09-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,51,2,Sep,18,64,0,1016
2021-10-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,173,1.79,Oct,14,58,0.0875,1011.125
2021-10-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Oct,14,58,0.0875,1011.125
2021-10-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,230,1.93,Oct,15,59,0,1029.375
2021-10-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,24,1.81,Oct,13,55,0,1019.25
2021-10-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,35,0.98,Oct,9,49,0,1022.625
2021-10-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Oct,9,49,0,1022.625
2021-10-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,39,1.93,,,,,
2021-11-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,258,1.98,Nov,7,44,0,1025.625
2021-11-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,36,2.99,Nov,7,44,0,1025.625
2021-11-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,14,1.42,Nov,12,54,0.0375,1012.625
2021-11-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,6,1.29,Nov,11,52,0,1030
2021-11-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Nov,11,52,0,1030
2021-11-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,203,2.91,Nov,4,40,0.1125,999.375
2021-11-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Nov,4,40,0.1125,999.375
2021-12-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,278,2.83,Dec,5,41,0.2,1005.625
2021-12-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1089,2.36,Dec,5,41,0.2,1005.625
2021-12-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,272,2.94,Dec,6,43,0.275,999.375
2021-12-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Dec,6,43,0.275,999.375
2021-12-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,53,1.6,Dec,7,45,0,1039.875
2021-12-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,50,2.91,,,,,
2022-01-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,15,0.99,Jan,4,39,0,1015.5
2022-01-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1201,2.99,Jan,4,39,0,1015.5
2022-01-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,2.99,Jan,4,39,0,1036
2022-01-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,186,1.82,Jan,2,36,0,1038.25
2022-01-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,87,1.75,Jan,5,41,0,1034.5
2022-01-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Jan,5,41,0,1034.5
2022-02-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1434,3,Feb,7,45,0.25,1016.75
2022-02-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,9,1.49,Feb,5,40,0,1032.875
2022-02-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1722,3.06,Feb,5,40,0,1032.875
2022-02-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Feb,6,43,0,1026.125
2022-03-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,670,2.21,Mar,8,46,0.075,1017.375
2022-03-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,119,2.99,Mar,8,46,0.075,1017.375
2022-03-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,423,3.04,Mar,10,49,0.425,1006.375
2022-03-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,458,2.68,Mar,11,51,0,1030.625
2022-04-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,134,3.99,Apr,4,40,0.025,1015.75
2022-04-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,270,2.96,Apr,6,43,0.0375,1000.875
2022-04-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,45,2.99,Apr,6,43,0.0375,1000.875
2022-04-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,307,2.91,Apr,15,59,0,1025.5
2022-04-22 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,136,1.95,Apr,10,51,0.0375,1008.125
2022-04-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,191,2.62,,,,,
2022-05-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,117,3.27,May,14,58,0,1019
2022-05-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,260,3.79,May,14,56,0.0625,1019.125
2022-05-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,33,3.37,May,15,58,0,1025.375
2022-06-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,420,3.4,Jun,16,61,0,1019
2022-06-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,1.79,Jun,18,65,0,1018.75
2022-06-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,37,3.28,Jun,24,76,0,1018.125
2022-06-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,66,3.22,Jun,19,65,0.1875,1005.75
2022-07-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,25,3.99,Jul,16,60,0,1014.5
2022-07-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,73,3.99,Jul,21,70,0,1030.75
2022-07-08 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1,3.99,Jul,21,70,0,1030.75
2022-07-15 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,86,3.99,Jul,21,69,0,1023.375
2022-07-29 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,56,3.43,,,,,
2022-08-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,41,2.76,Aug,21,70,0.075,1014.25
2022-08-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,22,3.99,Aug,21,70,0.075,1014.25
2022-08-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,10,1.9,Aug,20,68,0,1018.25
2022-09-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,34,2.5,Sep,20,68,0.2875,1010.375
2022-09-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,22,3.99,Sep,20,68,0.2875,1010.375
2022-09-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,56,2.85,Sep,16,62,0.075,1004.5
2022-09-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,13,4.49,Sep,16,62,0.075,1004.5
2022-09-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,8,2,Sep,14,57,0,1016.875
2022-09-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,390,2.79,Sep,16,61,0.1875,1016.125
2022-09-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,50,2.99,Sep,16,61,0.1875,1016.125
2022-09-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,278,2.7,,,,,
2022-09-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,12,4.49,,,,,
2022-10-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,146,2.68,Oct,15,59,0,1020.375
2022-10-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,95,2.16,Oct,13,56,0.0625,1012.25
2022-10-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,93,3.99,Oct,13,56,0.0625,1012.25
2022-10-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1057,2.79,Oct,15,59,0.25,1002.625
2022-10-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,25,4.19,Oct,15,59,0.25,1002.625
2022-10-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,268,1.76,Oct,16,61,0,1016.25
2022-11-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,381,2.42,Nov,10,49,0.025,1008.125
2022-11-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,81,4.98,Nov,10,49,0.025,1008.125
2022-11-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,109,2.08,Nov,13,56,0,1026.25
2022-11-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,44,2.99,Nov,13,56,0,1026.25
2022-11-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,56,2.1,Nov,9,47,0.0375,1006.625
2022-11-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,48,2.1,Nov,9,48,0,1014.75
2022-12-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,153,1.52,Dec,6,43,0.025,1027.125
2022-12-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,487,2.46,Dec,0,32,0,1010.625
2022-12-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,146,3.49,Dec,0,32,0,1010.625
2022-12-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,490,2.88,Dec,-1,31,0,1020
2022-12-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,100,2.17,Dec,11,51,0.55,1000.75
2022-12-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,429,2.96,,,,,
2022-12-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,311,3.99,,,,,
2023-01-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,258,2.5,Jan,9,48,0.075,1016.875
2023-01-06 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,344,3.62,Jan,9,48,0.075,1016.875
2023-01-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,238,2.81,Jan,8,46,0,1010.875
2023-01-13 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,29,3.91,Jan,8,46,0,1010.875
2023-01-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,483,2.84,Jan,2,35,0,1021.875
2023-01-20 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,24,3.99,Jan,2,35,0,1021.875
2023-01-27 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,954,2.12,Jan,4,40,0,1030.75
2023-02-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,270,2.06,Feb,9,48,0,1031.375
2023-02-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1,2.99,Feb,9,48,0,1031.375
2023-02-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1701,2.34,Feb,4,40,0,1037
2023-02-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,478,2.84,Feb,12,53,0,1022.125
2023-02-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,8,1.99,Feb,12,53,0,1022.125
2023-02-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,580,2.65,Feb,5,42,0,1016.875
2023-02-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,249,4.75,Feb,5,42,0,1016.875
2023-03-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,703,2.57,Mar,6,42,0,1028
2023-03-03 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,190,4.99,Mar,6,42,0,1028
2023-03-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,679,2.23,Mar,5,41,0.0875,993.125
2023-03-10 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,212,4.73,Mar,5,41,0.0875,993.125
2023-03-17 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,665,2.47,Mar,11,51,0.55,1003.875
2023-03-24 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,331,2.14,Mar,10,51,0.7125,997.75
2023-03-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,199,2.43,,,,,
2023-03-31 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,59,3.99,,,,,
2023-04-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,291,1.91,Apr,9,49,0.0125,1021.75
2023-04-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,59,3.99,Apr,9,49,0.0125,1021.75
2023-04-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,252,1.83,Apr,8,47,0.2375,1010.125
2023-04-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,240,1.79,Apr,9,48,0.2875,1012.5
2023-04-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,59,3.99,Apr,9,48,0.2875,1012.5
2023-04-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,282,2.14,Apr,14,57,0.1375,1012.125
2023-05-05 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,332,1.12,May,14,57,0.0875,1014.375
2023-05-12 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,79,1.64,May,11,51,0.05,1020.25
2023-05-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,8,1.39,May,13,56,0,1027.875
2023-05-19 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,7,2,May,13,56,0,1027.875
2023-05-26 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,313,2.23,May,12,54,0,1032
2023-06-02 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,417,3.16,Jun,13,55,0,1024.75
2023-06-09 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,108,2.63,Jun,18,64,0,1014.625
2023-06-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,163,2.33,Jun,20,68,0,1020.25
2023-06-16 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,190,3.99,Jun,20,68,0,1020.25
2023-06-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,735,3.04,Jun,21,70,0,1023.125
2023-06-23 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,190,3.99,Jun,21,70,0,1023.125
2023-06-30 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,481,2.55,,,,,
2023-07-07 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,37,2.99,Jul,21,70,0,1015.875
2023-07-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,1196,2.26,Jul,17,63,0.425,1010
2023-07-14 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,398,3.25,Jul,17,63,0.425,1010
2023-07-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,126,2.97,Jul,17,63,0.025,1013.25
2023-07-21 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,252,3.99,Jul,17,63,0.025,1013.25
